device build rows dataset relpages workers wm eic ioc readahead matches distinct run caching optimal timing
raid-sata master 1000000 linear 41667 4 4096 1 1 8192 6048 10000 3 uncached indexscan 650.094
raid-sata master 1000000 linear 41667 4 4096 1 1 8192 8048 10000 3 uncached seqscan 1018.262
raid-sata master 1000000 linear 41667 4 4096 1 1 8192 10048 10000 3 uncached seqscan 1071.476
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 2 10000 3 uncached indexscan 1.470
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 4 10000 3 uncached indexscan 1.668
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 8 10000 3 uncached indexscan 2.750
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 16 10000 3 uncached indexscan 4.495
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 32 10000 3 uncached indexscan 8.542
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 64 10000 3 uncached indexscan 14.106
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 128 10000 3 uncached indexscan 24.765
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 256 10000 3 uncached indexscan 49.829
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 512 10000 3 uncached indexscan 16.649
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 1024 10000 3 uncached indexscan 137.672
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 2048 10000 3 uncached indexscan 273.539
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 4048 10000 3 uncached indexscan 535.582
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 6048 10000 3 uncached indexscan 771.188
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 8048 10000 3 uncached seqscan 1073.570
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 1 8192 10048 10000 3 uncached seqscan 1307.992
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 2 10000 3 uncached indexscan 1.419
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 4 10000 3 uncached indexscan 1.827
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 8 10000 3 uncached indexscan 3.165
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 16 10000 3 uncached indexscan 4.362
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 32 10000 3 uncached indexscan 7.543
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 64 10000 3 uncached indexscan 15.024
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 128 10000 3 uncached indexscan 25.661
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 256 10000 3 uncached indexscan 47.779
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 512 10000 3 uncached indexscan 70.773
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 1024 10000 3 uncached indexscan 27.986
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 2048 10000 3 uncached indexscan 260.775
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 4048 10000 3 uncached indexscan 515.232
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 6048 10000 3 uncached indexscan 723.667
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 8048 10000 3 uncached seqscan 1048.091
raid-sata master 1000000 linear 41667 4 4096 1 32 8192 10048 10000 3 uncached seqscan 1147.566
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 2 10000 3 uncached indexscan 1.158
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 4 10000 3 uncached indexscan 1.366
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 8 10000 3 uncached indexscan 1.757
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 16 10000 3 uncached indexscan 3.091
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 32 10000 3 uncached indexscan 5.005
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 64 10000 3 uncached indexscan 8.133
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 128 10000 3 uncached indexscan 15.466
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 256 10000 3 uncached indexscan 28.691
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 512 10000 3 uncached indexscan 38.269
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 1024 10000 3 uncached indexscan 137.424
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 2048 10000 3 uncached indexscan 276.951
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 4048 10000 3 uncached indexscan 532.913
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 6048 10000 3 uncached indexscan 782.736
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 8048 10000 3 uncached seqscan 1044.567
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 1 32 8192 10048 10000 3 uncached seqscan 1292.966
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 2 10000 3 uncached indexscan 0.968
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 4 10000 3 uncached indexscan 1.437
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 8 10000 3 uncached indexscan 1.727
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 16 10000 3 uncached indexscan 2.260
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 32 10000 3 uncached indexscan 3.811
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 64 10000 3 uncached indexscan 7.046
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 128 10000 3 uncached indexscan 11.834
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 256 10000 3 uncached indexscan 22.862
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 512 10000 3 uncached indexscan 40.785
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 1024 10000 3 uncached indexscan 61.357
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 2048 10000 3 uncached indexscan 108.950
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 4048 10000 3 uncached indexscan 274.029
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 6048 10000 3 uncached indexscan 437.543
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 8048 10000 3 uncached seqscan 512.656
raid-sata master 1000000 linear 41667 4 4096 16 16 8192 10048 10000 3 uncached seqscan 728.561
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 2 10000 3 uncached indexscan 1.295
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 4 10000 3 uncached indexscan 1.418
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 8 10000 3 uncached indexscan 2.031
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 16 10000 3 uncached indexscan 3.212
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 32 10000 3 uncached indexscan 3.638
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 64 10000 3 uncached indexscan 6.277
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 128 10000 3 uncached indexscan 9.699
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 256 10000 3 uncached indexscan 19.399
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 512 10000 3 uncached indexscan 15.738
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 1024 10000 3 uncached indexscan 29.715
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 2048 10000 3 uncached indexscan 50.461
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 4048 10000 3 uncached indexscan 95.981
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 6048 10000 3 uncached indexscan 154.603
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 8048 10000 3 uncached seqscan 190.135
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 16 8192 10048 10000 3 uncached seqscan 230.633
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 2 10000 3 uncached indexscan 0.999
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 4 10000 3 uncached indexscan 1.010
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 8 10000 3 uncached indexscan 1.566
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 16 10000 3 uncached indexscan 2.179
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 32 10000 3 uncached indexscan 3.455
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 64 10000 3 uncached indexscan 6.507
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 128 10000 3 uncached indexscan 12.269
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 256 10000 3 uncached indexscan 23.955
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 512 10000 3 uncached indexscan 40.918
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 1024 10000 3 uncached indexscan 67.049
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 2048 10000 3 uncached indexscan 148.954
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 4048 10000 3 uncached indexscan 289.301
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 6048 10000 3 uncached indexscan 318.395
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 8048 10000 3 uncached seqscan 584.428
raid-sata master 1000000 linear 41667 4 4096 16 1 8192 10048 10000 3 uncached seqscan 729.075
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 2 10000 3 uncached indexscan 1.130
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 4 10000 3 uncached indexscan 1.460
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 8 10000 3 uncached indexscan 1.733
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 16 10000 3 uncached indexscan 2.624
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 32 10000 3 uncached indexscan 3.639
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 64 10000 3 uncached indexscan 7.764
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 128 10000 3 uncached indexscan 12.146
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 256 10000 3 uncached indexscan 23.370
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 512 10000 3 uncached indexscan 26.284
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 1024 10000 3 uncached indexscan 32.561
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 2048 10000 3 uncached indexscan 94.528
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 4048 10000 3 uncached indexscan 142.533
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 6048 10000 3 uncached indexscan 256.019
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 8048 10000 3 uncached seqscan 374.875
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 1 8192 10048 10000 3 uncached seqscan 458.044
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 2 10000 3 uncached indexscan 1.032
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 4 10000 3 uncached indexscan 0.924
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 8 10000 3 uncached indexscan 1.616
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 16 10000 3 uncached indexscan 2.258
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 32 10000 3 uncached indexscan 3.848
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 64 10000 3 uncached indexscan 6.947
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 128 10000 3 uncached indexscan 12.240
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 256 10000 3 uncached indexscan 22.192
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 512 10000 3 uncached indexscan 34.638
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 1024 10000 3 uncached indexscan 30.044
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 2048 10000 3 uncached indexscan 140.781
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 4048 10000 3 uncached indexscan 262.936
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 6048 10000 3 uncached indexscan 416.464
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 8048 10000 3 uncached seqscan 584.072
raid-sata master 1000000 linear 41667 4 4096 16 32 8192 10048 10000 3 uncached seqscan 729.405
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 2 10000 3 uncached indexscan 1.246
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 4 10000 3 uncached indexscan 1.569
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 8 10000 3 uncached indexscan 2.065
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 16 10000 3 uncached indexscan 2.929
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 32 10000 3 uncached indexscan 4.949
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 64 10000 3 uncached indexscan 6.458
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 128 10000 3 uncached indexscan 10.060
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 256 10000 3 uncached indexscan 17.173
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 512 10000 3 uncached indexscan 18.231
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 1024 10000 3 uncached indexscan 29.324
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 2048 10000 3 uncached indexscan 52.659
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 4048 10000 3 uncached indexscan 94.851
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 6048 10000 3 uncached indexscan 142.287
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 8048 10000 3 uncached seqscan 200.387
raid-sata patched-no-sequential 1000000 linear 41667 4 4096 16 32 8192 10048 10000 3 uncached seqscan 243.183
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 2 10000 3 uncached indexscan 4.662
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 4 10000 3 uncached indexscan 7.619
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 8 10000 3 uncached indexscan 5.477
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 16 10000 3 uncached indexscan 6.796
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 32 10000 3 uncached indexscan 8.109
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 64 10000 3 uncached indexscan 8.560
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 128 10000 3 uncached indexscan 10.406
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 256 10000 3 uncached indexscan 13.003
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 512 10000 3 uncached indexscan 23.584
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 1024 10000 3 uncached indexscan 29.938
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 2048 10000 3 uncached indexscan 52.189
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 4048 10000 3 uncached indexscan 141.150
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 6048 10000 3 uncached indexscan 188.207
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 8048 10000 3 uncached indexscan 225.572
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 16 8192 10048 10000 3 uncached seqscan 246.077
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 2 10000 3 uncached indexscan 18.836
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 4 10000 3 uncached indexscan 14.279
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 8 10000 3 uncached indexscan 5.305
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 16 10000 3 uncached indexscan 5.678
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 32 10000 3 uncached indexscan 6.877
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 64 10000 3 uncached indexscan 10.665
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 128 10000 3 uncached indexscan 11.800
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 256 10000 3 uncached indexscan 13.316
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 512 10000 3 uncached indexscan 28.621
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 1024 10000 3 uncached indexscan 37.799
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 2048 10000 3 uncached indexscan 53.795
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 4048 10000 3 uncached indexscan 102.640
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 6048 10000 3 uncached indexscan 151.296
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 8048 10000 3 uncached indexscan 198.021
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 16 8192 10048 10000 3 uncached seqscan 299.819
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 2 10000 3 uncached indexscan 6.975
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 4 10000 3 uncached indexscan 7.160
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 8 10000 3 uncached indexscan 5.685
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 16 10000 3 uncached indexscan 5.185
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 32 10000 3 uncached indexscan 6.051
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 64 10000 3 uncached indexscan 8.694
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 128 10000 3 uncached indexscan 10.588
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 256 10000 3 uncached indexscan 12.549
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 512 10000 3 uncached indexscan 24.197
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 1024 10000 3 uncached indexscan 32.248
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 2048 10000 3 uncached indexscan 83.385
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 4048 10000 3 uncached indexscan 94.447
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 6048 10000 3 uncached indexscan 185.529
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 8048 10000 3 uncached indexscan 209.417
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 1 8192 10048 10000 3 uncached seqscan 238.527
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 2 10000 3 uncached indexscan 4.642
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 4 10000 3 uncached indexscan 5.526
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 8 10000 3 uncached indexscan 4.592
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 16 10000 3 uncached indexscan 11.068
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 32 10000 3 uncached indexscan 11.532
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 64 10000 3 uncached indexscan 9.612
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 128 10000 3 uncached indexscan 11.043
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 256 10000 3 uncached indexscan 13.939
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 512 10000 3 uncached indexscan 20.000
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 1024 10000 3 uncached indexscan 37.118
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 2048 10000 3 uncached indexscan 52.074
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 4048 10000 3 uncached indexscan 97.251
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 6048 10000 3 uncached indexscan 137.009
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 8048 10000 3 uncached indexscan 189.518
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 1 8192 10048 10000 3 uncached seqscan 245.082
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 2 10000 3 uncached indexscan 4.787
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 4 10000 3 uncached indexscan 5.344
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 8 10000 3 uncached indexscan 5.303
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 16 10000 3 uncached indexscan 5.727
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 32 10000 3 uncached indexscan 7.484
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 64 10000 3 uncached indexscan 8.705
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 128 10000 3 uncached indexscan 8.699
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 256 10000 3 uncached indexscan 14.329
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 512 10000 3 uncached indexscan 20.302
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 1024 10000 3 uncached indexscan 30.418
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 2048 10000 3 uncached indexscan 56.126
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 4048 10000 3 uncached indexscan 96.477
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 6048 10000 3 uncached indexscan 151.315
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 8048 10000 3 uncached indexscan 194.516
raid-sata master 1000000 linear-fuzz 41667 0 4096 0 32 8192 10048 10000 3 uncached seqscan 246.972
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 2 10000 3 uncached indexscan 7.873
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 4 10000 3 uncached indexscan 17.881
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 8 10000 3 uncached indexscan 10.679
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 16 10000 3 uncached indexscan 5.941
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 32 10000 3 uncached indexscan 8.849
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 64 10000 3 uncached indexscan 15.163
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 128 10000 3 uncached indexscan 10.173
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 256 10000 3 uncached indexscan 17.011
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 512 10000 3 uncached indexscan 39.351
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 1024 10000 3 uncached indexscan 33.062
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 2048 10000 3 uncached indexscan 60.071
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 4048 10000 3 uncached indexscan 99.802
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 6048 10000 3 uncached indexscan 140.327
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 8048 10000 3 uncached indexscan 219.976
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 0 32 8192 10048 10000 3 uncached seqscan 263.775
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 2 10000 3 uncached indexscan 25.524
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 4 10000 3 uncached indexscan 37.362
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 8 10000 3 uncached indexscan 38.660
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 16 10000 3 uncached indexscan 25.572
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 32 10000 3 uncached indexscan 35.453
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 64 10000 3 uncached indexscan 34.751
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 128 10000 3 uncached indexscan 45.767
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 256 10000 3 uncached indexscan 71.961
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 512 10000 3 uncached indexscan 114.500
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 1024 10000 3 uncached indexscan 199.489
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 2048 10000 3 uncached indexscan 401.865
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 4048 10000 3 uncached indexscan 714.999
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 6048 10000 3 uncached indexscan 1102.018
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 8048 10000 3 uncached indexscan 178.474
raid-sata master 1000000 linear-fuzz 41667 0 4096 1 16 8192 10048 10000 3 uncached seqscan 266.412
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 2 10000 3 uncached indexscan 17.037
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 4 10000 3 uncached indexscan 17.504
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 8 10000 3 uncached indexscan 16.742
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 16 10000 3 uncached indexscan 15.858
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 32 10000 3 uncached indexscan 19.298
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 64 10000 3 uncached indexscan 21.640
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 128 10000 3 uncached indexscan 25.281
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 256 10000 3 uncached indexscan 10.249
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 512 10000 3 uncached indexscan 65.603
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 1024 10000 3 uncached indexscan 125.408
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 2048 10000 3 uncached indexscan 227.820
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 4048 10000 3 uncached indexscan 442.514
raid-sata patched-no-sequential 1000000 linear-fuzz 41667 0 4096 1 16 8192 6048 10000 3 uncached indexscan 690.016
